ENSG00000136167	Bone marrow	骨髄
ENSG00000136167	Prostate	前立腺
ENSG00000141424	Prostate	前立腺
ENSG00000198081	Spleen	脾臓
ENSG00000198081	Thymus	胸腺
ENSG00000205581	Low specificity	低特異性
ENSG00000166573	Pituitary	下垂体
ENSG00000285485	Low specificity	低特異性
ENSG00000288169	Lymphnode	リンパ節
ENSG00000288169	Spleen	脾臓
ENSG00000288169	Thymus	胸腺
ENSG00000288169	Bone marrow	骨髄
ENSG00000100239	Testis	精巣
ENSG00000100239	Liver/Hepato	肝臓
ENSG00000182093	Low specificity	低特異性
ENSG00000154059	Testis	精巣
ENSG00000284807	Liver/Hepato	肝臓
ENSG00000284807	Kidney	腎臓
ENSG00000100362	Cerebrum	大脳
ENSG00000100362	Cerebellum	小脳
ENSG00000100362	Brain stem	脳幹
ENSG00000100362	Peripheral nerve	末梢神経
ENSG00000100362	Spine	脊椎
ENSG00000100362	Kidney	腎臓
ENSG00000292270	Liver/Hepato	肝臓
ENSG00000292270	Kidney	腎臓
ENSG00000151287	Thymus	胸腺
ENSG00000151287	Testis	精巣
ENSG00000151287	Liver/Hepato	肝臓
ENSG00000183036	Low specificity	低特異性
ENSG00000182858	Low specificity	低特異性
ENSG00000101384	Low specificity	低特異性
ENSG00000100321	Cerebrum	大脳
ENSG00000100321	Cerebellum	小脳
ENSG00000100321	Brain stem	脳幹
ENSG00000100321	Peripheral nerve	末梢神経
ENSG00000171587	Low specificity	低特異性
ENSG00000100311	Low specificity	低特異性
ENSG00000285435	Testis	精巣
ENSG00000183087	Low specificity	低特異性
ENSG00000182240	Low specificity	低特異性
ENSG00000197971	Cerebrum	大脳
ENSG00000197971	Cerebellum	小脳
ENSG00000197971	Brain stem	脳幹
ENSG00000197971	Corpus callosum/Glia	脳梁/グリア
ENSG00000197971	Peripheral nerve	末梢神経
ENSG00000197971	Spine	脊椎
ENSG00000186732	Liver/Hepato	肝臓
ENSG00000089057	Placenta	胎盤
ENSG00000089057	Adrenal gland	副腎
ENSG00000285426	Low specificity	低特異性
ENSG00000130943	Testis	精巣
ENSG00000136159	Low specificity	低特異性
ENSG00000281917	Muscle	筋肉
ENSG00000136146	Thymus	胸腺
ENSG00000183421	Esophagus	食道
ENSG00000089123	Thymus	胸腺
ENSG00000102683	Heart	心臓
ENSG00000102683	Muscle	筋肉
ENSG00000102683	Esophagus	食道
ENSG00000139746	Low specificity	低特異性
ENSG00000101493	Uterus	子宮
ENSG00000101493	Ovary	卵巣
ENSG00000101493	Testis	精巣
ENSG00000100300	Low specificity	低特異性
ENSG00000160179	Low specificity	低特異性
ENSG00000138944	Cerebrum	大脳
ENSG00000138944	Uterus	子宮
ENSG00000160181	Stomach	胃
ENSG00000160181	Intestine	腸
ENSG00000160181	Pancreas	膵臓
ENSG00000160182	Prostate	前立腺
ENSG00000160182	Stomach	胃
ENSG00000160182	Intestine	腸
ENSG00000160182	Breast	乳房
ENSG00000101445	Cerebrum	大脳
ENSG00000101445	Cerebellum	小脳
ENSG00000101445	Brain stem	脳幹
ENSG00000101445	Corpus callosum/Glia	脳梁/グリア
ENSG00000101445	Spine	脊椎
ENSG00000101445	Lymphnode	リンパ節
ENSG00000101445	Spleen	脾臓
ENSG00000101445	Kidney	腎臓
ENSG00000128276	Prostate	前立腺
ENSG00000128276	Testis	精巣
ENSG00000160183	Ovary	卵巣
ENSG00000160183	Stomach	胃
ENSG00000160183	Intestine	腸
ENSG00000160183	Breast	乳房
ENSG00000160183	Salivary	唾液腺
ENSG00000101452	Low specificity	低特異性
ENSG00000100220	Low specificity	低特異性
ENSG00000284900	Testis	精巣
ENSG00000284900	Muscle	筋肉
ENSG00000128245	Peripheral nerve	末梢神経
ENSG00000160185	Lymphnode	リンパ節
ENSG00000160185	Spleen	脾臓
ENSG00000160185	Thymus	胸腺
ENSG00000136143	Muscle	筋肉
ENSG00000285501	Corpus callosum/Glia	脳梁/グリア
ENSG00000285501	Ovary	卵巣
ENSG00000285501	Testis	精巣
ENSG00000285501	Liver/Hepato	肝臓
ENSG00000100104	Bone marrow	骨髄
ENSG00000100104	Testis	精巣
ENSG00000100104	Muscle	筋肉
ENSG00000169508	Lymphnode	リンパ節
ENSG00000169508	Spleen	脾臓
ENSG00000169508	Lung	肺
ENSG00000100109	Testis	精巣
ENSG00000100109	Muscle	筋肉
ENSG00000285182	Low specificity	低特異性
ENSG00000139684	Low specificity	低特異性
ENSG00000102468	Cerebrum	大脳
ENSG00000102468	Brain stem	脳幹
ENSG00000102468	Spine	脊椎
ENSG00000102468	Vein	静脈
ENSG00000281320	Testis	精巣
ENSG00000281320	Muscle	筋肉
ENSG00000281320	Pancreas	膵臓
ENSG00000100122	Low specificity	低特異性
ENSG00000160190	Prostate	前立腺
ENSG00000285121	Testis	精巣
ENSG00000196431	Pancreas	膵臓
ENSG00000083544	Low specificity	低特異性
ENSG00000064655	Prostate	前立腺
ENSG00000064655	Salivary	唾液腺
